sysTime,roll,pitch,yaw,ax,ay,az,sqrt,average
6:7:43:8:1211433,1.54,-1.08,-144.56,0.02,0.04,1.08,1.08,1.04
6:7:43:10:1212728,1.96,-1.36,-143.67,0.02,-0.04,0.95,0.95,1.01
6:7:43:10:1212824,2.05,-1.38,-143.97,0.12,-0.23,0.92,0.95,1.0
6:7:43:10:1212952,1.97,-1.32,-144.2,-0.1,0.14,1.04,1.06,0.99
6:7:43:10:1213016,1.84,-1.18,-144.37,0.02,-0.03,0.96,0.96,0.99
6:7:43:10:1213128,1.71,-1.09,-144.58,0.06,-0.06,0.94,0.94,0.99
6:7:43:10:1213226,1.76,-1.22,-144.69,-0.04,0.0,0.94,0.94,0.95
6:7:43:11:1213725,1.77,-1.11,-144.95,-0.19,0.19,0.97,1.01,0.96
6:7:43:11:1213806,1.84,-1.08,-144.96,0.18,-0.18,0.97,1.0,0.98
6:7:43:11:1213916,2.0,-1.15,-145.0,-0.14,0.13,0.95,0.97,0.99
6:7:43:11:1214045,1.99,-1.15,-145.05,-0.04,0.05,0.93,0.94,0.97
6:7:43:11:1214109,1.89,-1.2,-145.19,0.06,-0.03,0.98,0.98,0.96
6:7:43:11:1214237,1.9,-1.15,-145.26,0.07,-0.12,0.96,0.97,0.96
6:7:43:12:1214607,1.86,-1.63,-145.25,-0.07,0.08,0.98,0.99,0.98
6:7:43:12:1214731,2.08,-1.69,-145.14,0.04,-0.09,0.92,0.92,0.96
6:7:43:12:1214827,2.35,-1.9,-145.18,-0.11,0.14,0.96,0.98,0.96
6:7:43:12:1214908,2.3,-1.8,-145.35,-0.13,0.15,0.95,0.97,0.96
6:7:43:12:1215004,2.06,-1.51,-145.46,-0.2,0.18,0.94,0.98,0.97
6:7:43:12:1215131,2.07,-1.32,-145.53,-0.14,0.23,0.89,0.93,0.96
6:7:43:12:1215228,2.29,-1.3,-145.47,0.18,-0.11,1.02,1.04,0.98
6:7:43:13:1215612,2.49,-0.5,-144.64,-0.05,0.05,0.95,0.95,0.98
6:7:43:13:1215723,2.42,-0.48,-144.43,0.1,-0.16,0.85,0.87,0.95
6:7:43:13:1215803,2.61,-0.48,-144.18,0.1,-0.06,1.04,1.05,0.96
6:7:43:13:1215931,2.47,-0.37,-143.92,0.01,-0.01,1.11,1.11,1.01
6:7:43:13:1216028,2.35,-0.41,-143.65,0.08,0.06,0.97,0.97,1.04
6:7:43:13:1216107,2.14,-0.6,-143.55,0.01,0.01,1.03,1.03,1.04
6:7:43:13:1216219,2.06,-0.72,-143.45,0.01,-0.01,0.93,0.93,0.98
6:7:43:14:1216633,2.22,-0.8,-143.71,0.02,-0.0,0.95,0.95,0.97
6:7:43:14:1216713,2.29,-0.74,-143.92,0.13,-0.16,1.0,1.02,0.96
6:7:43:14:1216873,2.39,-0.85,-144.13,-0.15,0.19,0.96,0.99,0.98
6:7:43:14:1216920,2.54,-1.02,-144.26,-0.01,-0.01,0.94,0.94,0.98
6:7:43:14:1217034,2.4,-1.09,-144.28,0.05,0.09,0.92,0.93,0.95
6:7:43:14:1217115,2.07,-0.87,-144.26,-0.02,0.06,0.95,0.95,0.94
6:7:43:14:1217225,1.97,-0.88,-144.25,-0.02,-0.03,1.01,1.01,0.96
6:7:43:15:1217721,2.46,-1.3,-144.27,-0.12,0.04,0.96,0.97,0.98
6:7:43:15:1217801,2.62,-1.52,-144.43,0.0,0.07,0.93,0.93,0.97
6:7:43:15:1217913,2.62,-1.67,-144.58,-0.03,0.11,0.94,0.94,0.95
6:7:43:15:1218027,2.71,-1.62,-144.66,-0.06,-0.0,0.94,0.94,0.94
6:7:43:15:1218121,2.81,-1.56,-144.61,-0.04,0.07,1.02,1.03,0.97
6:7:43:15:1218234,3.2,-1.6,-144.43,-0.07,0.06,0.86,0.86,0.94
6:7:43:16:1218611,3.17,-2.0,-144.39,-0.12,0.09,1.01,1.02,0.97
6:7:43:16:1218722,3.24,-2.05,-144.35,-0.06,0.08,1.06,1.06,0.98
6:7:43:16:1218835,3.18,-1.89,-144.34,0.15,-0.14,1.01,1.03,1.04
6:7:43:16:1218934,3.18,-2.02,-144.22,-0.07,0.07,0.91,0.92,1.01
6:7:43:16:1219011,3.02,-2.11,-144.18,-0.21,0.26,0.91,0.97,0.97
6:7:43:16:1219106,3.05,-2.1,-144.19,-0.15,0.29,0.98,1.03,0.97
6:7:43:16:1219204,3.0,-1.91,-144.05,-0.01,0.01,0.91,0.91,0.97
6:7:43:17:1219719,3.3,-2.53,-143.82,0.11,-0.19,0.97,0.99,0.98
6:7:43:17:1219833,3.16,-2.66,-143.8,-0.13,0.15,1.03,1.05,0.98
6:7:43:17:1219943,2.99,-2.7,-143.75,-0.02,0.07,0.88,0.88,0.97
6:7:43:17:1220007,2.69,-2.51,-143.75,-0.14,0.18,0.9,0.93,0.95
6:7:43:17:1220151,2.71,-2.55,-143.75,-0.14,0.22,1.01,1.04,0.95
6:7:43:17:1220216,2.58,-2.5,-143.72,-0.04,0.13,0.98,0.99,0.99
6:7:43:18:1220725,2.51,-2.23,-143.74,-0.0,-0.02,0.93,0.93,0.99
6:7:43:18:1220821,2.61,-2.22,-143.69,-0.04,0.08,0.99,1.0,0.97
6:7:43:18:1220916,2.67,-2.32,-143.62,-0.07,0.12,1.1,1.11,1.01
6:7:43:18:1221013,2.39,-2.16,-143.64,-0.04,0.1,1.07,1.07,1.06
6:7:43:18:1221109,2.47,-2.43,-143.61,0.08,0.02,0.96,0.97,1.05
6:7:43:18:1221221,2.35,-2.78,-143.68,-0.02,0.0,0.94,0.94,0.99
6:7:43:19:1221615,2.04,-2.57,-143.48,0.03,0.03,1.06,1.06,0.99
6:7:43:19:1221726,1.85,-2.41,-143.5,-0.08,0.09,0.96,0.97,0.99
6:7:43:19:1221823,1.72,-2.61,-143.57,-0.06,0.12,0.99,1.0,1.01
6:7:43:19:1221934,1.63,-2.45,-143.68,-0.07,-0.01,0.85,0.85,0.94
6:7:43:19:1222030,1.54,-2.6,-143.63,-0.13,0.14,0.88,0.9,0.92
6:7:43:19:1222175,1.89,-2.72,-143.56,-0.11,0.16,0.94,0.96,0.9
6:7:43:19:1222287,1.66,-2.75,-143.49,-0.04,0.05,1.05,1.05,0.97
6:7:43:20:1222647,1.27,-3.03,-143.56,-0.09,-0.02,0.93,0.94,0.98
6:7:43:20:1222740,2.0,-2.77,-143.77,0.03,-0.09,0.89,0.89,0.96
6:7:43:20:1222836,3.25,-2.4,-143.62,-0.21,0.28,1.07,1.13,0.99
6:7:43:20:1222917,4.13,-2.16,-143.66,-0.1,0.04,1.02,1.03,1.02
6:7:43:20:1223029,4.62,-1.83,-143.48,-0.08,-0.03,1.02,1.02,1.06
6:7:43:20:1223140,4.9,-1.35,-143.38,-0.09,0.02,0.99,0.99,1.01
6:7:43:20:1223253,5.5,-1.01,-143.42,-0.02,-0.05,0.91,0.91,0.98
6:7:43:21:1223626,5.54,-1.21,-143.69,0.08,-0.12,0.87,0.88,0.93
6:7:43:21:1223753,4.57,-1.72,-143.94,0.04,-0.03,0.96,0.96,0.92
6:7:43:21:1223880,3.65,-2.06,-144.29,-0.04,0.02,0.93,0.93,0.92
6:7:43:21:1223961,3.46,-2.05,-144.45,-0.06,0.17,0.98,1.0,0.96
6:7:43:21:1224009,3.61,-2.31,-144.38,-0.02,0.09,0.98,0.98,0.97
6:7:43:21:1224152,3.48,-2.79,-144.29,-0.05,0.02,0.98,0.98,0.98
6:7:43:21:1224248,3.49,-2.67,-144.39,-0.17,0.03,1.07,1.08,1.01
6:7:43:22:1224638,-1.63,-4.78,-144.77,0.01,0.18,0.91,0.93,1.0
6:7:43:22:1224750,-2.18,-4.05,-145.33,0.02,0.1,0.97,0.97,0.99
6:7:43:22:1224845,-2.49,-3.0,-145.48,-0.04,-0.01,1.08,1.08,1.0
6:7:43:22:1224940,-2.37,-1.99,-145.22,0.1,-0.13,0.99,1.01,1.02
6:7:43:22:1225052,-2.21,-0.7,-145.0,-0.01,-0.03,0.92,0.92,1.0
6:7:43:22:1225132,-2.32,0.47,-144.83,-0.09,0.09,1.08,1.08,1.0
6:7:43:22:1225229,-1.86,0.35,-144.54,-0.12,0.13,0.96,0.97,0.99
6:7:43:23:1225652,1.65,-2.97,-143.6,0.04,-0.07,1.09,1.09,1.05
6:7:43:23:1225733,2.1,-3.34,-143.43,-0.06,0.08,1.09,1.1,1.05
6:7:43:23:1225877,2.09,-3.59,-143.24,-0.02,0.07,1.06,1.06,1.08
6:7:43:23:1225971,2.19,-3.39,-143.25,-0.1,0.01,1.11,1.11,1.09
6:7:43:23:1226021,2.06,-3.17,-143.24,0.07,-0.09,1.06,1.07,1.08
6:7:43:23:1226150,2.09,-3.07,-143.22,0.02,0.07,1.07,1.08,1.08
6:7:43:23:1226243,2.03,-2.99,-143.19,0.01,0.16,1.06,1.07,1.07
6:7:43:24:1226735,2.2,-2.08,-143.13,0.01,-0.01,0.93,0.94,1.03
6:7:43:24:1226815,2.07,-1.89,-143.13,0.1,-0.11,0.99,1.0,1.0
6:7:43:24:1226927,2.14,-1.71,-143.07,0.07,-0.06,1.0,1.0,0.98
6:7:43:24:1227072,2.09,-1.77,-143.01,0.03,-0.01,1.1,1.1,1.03
6:7:43:24:1227119,3.34,-2.5,-142.91,0.09,-0.1,1.0,1.01,1.04
6:7:43:24:1227231,4.44,-3.01,-142.98,-0.05,-0.01,0.92,0.92,1.01
6:7:43:25:1227726,5.13,-1.94,-143.04,-0.21,0.02,0.55,0.59,0.84
6:7:43:25:1227886,5.2,-1.91,-142.89,-0.11,0.04,0.45,0.47,0.66
6:7:43:25:1227935,5.5,-1.9,-142.83,-0.01,0.09,0.72,0.73,0.6
6:7:43:25:1228046,5.9,-1.86,-142.73,-0.03,0.06,0.71,0.72,0.64
6:7:43:25:1228159,6.35,-1.83,-142.79,-0.06,-0.03,0.52,0.53,0.66
6:7:43:25:1228238,6.65,-1.8,-142.9,0.03,-0.05,0.82,0.82,0.69
6:7:43:26:1228630,7.38,-1.41,-142.97,0.04,0.02,0.86,0.86,0.73
6:7:43:26:1228740,7.75,-1.36,-142.91,0.06,-0.08,0.67,0.68,0.78
6:7:43:26:1228820,8.2,-1.23,-142.97,0.0,-0.14,0.6,0.61,0.72
6:7:43:26:1228948,8.95,-1.09,-143.02,0.03,-0.14,0.6,0.61,0.63
6:7:43:26:1229059,9.69,-0.96,-143.05,-0.08,0.12,0.67,0.69,0.64
6:7:43:26:1229171,10.41,-0.46,-143.04,-0.12,0.06,0.61,0.63,0.64
6:7:43:26:1229236,10.33,1.13,-142.9,-0.08,-0.03,0.57,0.58,0.63
6:7:43:27:1229634,13.77,1.52,-143.55,0.02,0.05,0.91,0.91,0.7
6:7:43:27:1229764,16.43,2.7,-143.46,-0.11,-0.17,0.84,0.86,0.78
6:7:43:27:1229827,18.24,3.62,-143.13,0.02,-0.17,0.89,0.91,0.89
6:7:43:27:1229923,17.25,2.67,-142.06,-0.14,-0.04,0.93,0.94,0.9
6:7:43:27:1230066,12.61,1.02,-142.85,-0.22,0.21,1.13,1.17,1.01
6:7:43:27:1230115,8.7,0.31,-145.57,0.12,0.47,1.05,1.16,1.09
6:7:43:27:1230243,6.8,-0.29,-145.93,-0.05,0.16,1.05,1.06,1.13
6:7:43:28:1230721,6.48,0.77,-146.81,0.0,0.07,1.04,1.04,1.09
6:7:43:28:1230817,6.41,1.18,-146.8,0.02,0.09,0.92,0.92,1.01
6:7:43:28:1230930,6.07,1.59,-146.73,-0.04,0.17,1.09,1.11,1.02
6:7:43:28:1231040,5.38,1.87,-146.47,-0.22,0.16,1.02,1.06,1.03
6:7:43:28:1231185,4.66,2.26,-146.15,-0.07,0.22,1.11,1.13,1.1
6:7:43:28:1231232,3.94,2.66,-145.73,0.07,0.15,0.98,1.0,1.06
6:7:43:29:1231724,-3.36,13.13,-143.37,-0.15,0.24,1.04,1.08,1.07
6:7:43:29:1231917,-3.96,13.97,-142.63,0.05,0.05,0.94,0.94,1.0
6:7:43:29:1231933,-3.4,12.96,-141.72,0.08,0.07,1.05,1.06,1.03
6:7:43:29:1232285,-2.25,11.01,-141.02,0.17,-0.16,0.9,0.92,0.97
6:7:43:29:1232333,-0.99,8.55,-140.64,-0.01,0.01,1.02,1.02,1.0
6:7:43:29:1232365,0.02,6.15,-140.42,0.16,0.08,0.89,0.9,0.95
6:7:43:30:1232748,3.96,-6.6,-140.73,-0.05,0.15,1.01,1.02,0.98
6:7:43:30:1232845,3.74,-6.97,-141.0,0.06,0.04,1.03,1.03,0.98
6:7:43:30:1233002,3.19,-6.74,-141.19,0.06,-0.03,0.88,0.88,0.98
6:7:43:30:1233021,2.68,-5.86,-141.22,-0.15,0.24,1.02,1.06,0.99
6:7:43:30:1233132,1.96,-5.07,-141.33,0.13,-0.02,0.83,0.85,0.93
6:7:43:30:1233228,1.52,-4.56,-141.39,0.08,-0.12,0.86,0.88,0.93
6:7:43:32:1234745,5.32,-0.14,-143.51,0.05,0.04,0.98,0.99,0.9
6:7:43:32:1234824,5.22,-0.08,-143.67,0.04,0.02,1.17,1.17,1.01
6:7:43:32:1234921,5.11,0.09,-143.69,0.01,0.06,1.02,1.03,1.06
6:7:43:32:1235033,4.99,0.17,-143.8,0.05,0.06,0.9,0.9,1.03
6:7:43:32:1235129,5.12,0.12,-143.93,0.01,0.04,0.89,0.89,0.94
6:7:43:32:1235224,5.12,-0.05,-144.07,-0.02,0.1,1.22,1.22,1.0
6:7:43:33:1235649,5.14,0.02,-144.23,0.09,0.08,1.16,1.16,1.09
6:7:43:33:1235726,5.33,0.23,-144.36,0.01,-0.01,0.94,0.94,1.11
6:7:43:33:1235870,5.43,0.16,-144.51,0.03,0.03,1.03,1.03,1.04
6:7:43:33:1236029,5.3,0.26,-144.51,0.14,0.03,0.86,0.87,0.94
6:7:43:33:1236047,5.12,0.56,-144.47,-0.03,0.08,1.08,1.09,0.99
6:7:43:33:1236157,4.98,0.72,-144.51,0.13,-0.05,0.96,0.97,0.98
6:7:43:33:1236238,5.02,0.8,-144.47,-0.04,0.09,1.03,1.04,1.03
6:7:43:34:1236654,5.16,0.4,-144.91,0.07,0.01,0.96,0.96,0.99
6:7:43:34:1236747,5.03,0.42,-145.15,0.03,0.03,1.06,1.06,1.02
6:7:43:34:1236875,4.71,0.51,-145.32,0.01,-0.13,0.98,0.99,1.0
6:7:43:34:1236921,4.67,0.65,-145.41,0.08,0.03,1.0,1.0,1.02
6:7:43:34:1237162,4.91,0.64,-145.51,0.16,-0.06,1.01,1.02,1.01
6:7:43:34:1237211,5.25,0.64,-145.57,0.01,0.03,1.03,1.03,1.02
6:7:43:34:1237243,5.32,0.66,-145.57,-0.05,0.03,1.13,1.13,1.06
6:7:43:35:1237645,5.76,0.48,-145.62,0.02,0.0,1.02,1.02,1.06
6:7:43:35:1237735,5.88,0.59,-145.51,0.03,-0.05,1.06,1.06,1.07
6:7:43:35:1237847,6.02,0.52,-145.41,0.01,-0.04,0.93,0.93,1.0
6:7:43:35:1237948,5.84,0.6,-145.31,-0.01,0.02,1.07,1.07,1.02
6:7:43:35:1238023,5.57,0.76,-145.26,0.08,0.01,0.98,0.98,1.0
6:7:43:35:1238150,5.52,0.85,-145.29,0.03,0.12,0.86,0.87,0.98
6:7:43:35:1238263,5.6,0.77,-145.42,-0.03,0.17,0.88,0.9,0.92
6:7:43:36:1238639,5.05,1.4,-145.79,0.07,-0.04,1.02,1.03,0.93
6:7:43:36:1238732,4.78,1.39,-145.81,-0.04,0.08,1.06,1.07,1.0
6:7:43:36:1238828,4.71,1.2,-145.87,0.09,-0.01,0.93,0.93,1.01
6:7:43:36:1238925,4.52,1.32,-145.84,-0.08,-0.0,0.97,0.98,0.99
6:7:43:36:1239052,4.54,1.35,-145.72,0.05,-0.04,0.86,0.87,0.92
6:7:43:36:1239165,4.67,1.52,-145.62,0.03,-0.16,1.03,1.04,0.96
6:7:43:36:1239228,4.88,1.62,-145.49,-0.04,0.06,1.05,1.06,0.99
6:7:43:37:1239817,4.99,1.25,-145.65,0.0,-0.12,0.92,0.93,1.01
6:7:43:37:1239849,4.67,0.86,-145.58,0.1,-0.05,0.92,0.93,0.97
6:7:43:37:1239881,4.07,0.8,-145.29,0.06,-0.04,1.11,1.11,0.99
6:7:43:37:1239913,3.53,1.08,-144.94,-0.1,0.14,1.03,1.04,1.03
6:7:43:37:1240105,3.18,1.19,-144.62,-0.0,0.18,0.82,0.84,1.0
6:7:43:37:1240250,3.08,1.31,-144.37,0.08,-0.03,0.98,0.98,0.95
6:7:43:37:1240265,3.24,1.38,-144.2,-0.03,0.2,0.96,0.98,0.94
6:7:43:38:1240622,3.53,1.76,-144.13,-0.2,0.29,1.01,1.07,1.01
6:7:43:38:1240782,3.62,1.42,-144.11,0.11,0.12,0.91,0.92,0.99
6:7:43:38:1240830,3.5,1.14,-144.02,0.26,-0.17,0.92,0.97,0.99
6:7:43:38:1240909,3.36,0.91,-144.01,-0.01,0.13,0.96,0.97,0.95
6:7:43:38:1241037,3.47,0.59,-143.94,-0.11,0.3,0.99,1.04,0.99
6:7:43:38:1241133,3.5,0.55,-143.81,-0.21,0.26,1.04,1.09,1.03
6:7:43:38:1241244,3.49,0.37,-143.7,-0.13,0.35,1.12,1.19,1.11
6:7:43:39:1241740,3.06,1.23,-143.44,0.07,0.05,1.03,1.03,1.1
6:7:43:39:1242012,3.08,1.17,-143.38,-0.01,0.04,0.93,0.93,1.05
6:7:43:39:1242125,3.08,1.18,-143.35,0.05,0.09,0.97,0.97,0.98
6:7:43:39:1242127,3.21,1.0,-143.35,0.0,0.14,0.96,0.97,0.96
6:7:43:39:1242128,3.31,0.95,-143.33,-0.01,-0.12,1.01,1.02,0.99
6:7:43:39:1242285,3.27,0.95,-143.36,-0.04,0.22,0.91,0.93,0.97
6:7:43:40:1242729,3.25,0.44,-143.24,-0.05,0.0,0.98,0.98,0.98
6:7:43:40:1242841,3.16,0.55,-143.2,0.08,0.07,0.96,0.96,0.96
6:7:43:40:1243017,3.17,0.73,-143.11,0.14,-0.16,0.82,0.85,0.93
6:7:43:40:1243145,3.25,0.77,-143.07,-0.03,0.17,0.9,0.91,0.91
6:7:43:40:1243161,3.3,0.79,-143.02,0.01,0.05,0.98,0.98,0.91
6:7:43:40:1243241,3.26,0.71,-143.04,-0.06,0.16,1.11,1.12,1.0
6:7:43:41:1243637,3.71,0.55,-143.12,-0.12,-0.02,0.96,0.97,1.02
6:7:43:41:1243894,3.57,0.45,-143.12,0.03,0.01,1.07,1.07,1.05
6:7:43:41:1243896,3.63,0.32,-143.13,0.08,-0.08,0.94,0.94,1.0
6:7:43:41:1243911,3.7,0.35,-143.09,-0.04,0.24,0.99,1.02,1.01
6:7:43:41:1244021,3.79,0.37,-143.1,-0.17,0.1,1.03,1.05,1.0
6:7:43:41:1244166,4.07,0.39,-143.11,0.13,0.04,0.9,0.91,0.99
6:7:43:41:1244229,4.38,0.38,-143.21,0.12,0.07,1.01,1.02,0.99
6:7:43:42:1244693,4.62,0.44,-143.06,-0.17,0.06,1.06,1.08,1.0
6:7:43:42:1244723,4.55,0.38,-143.08,0.05,0.32,0.99,1.04,1.05
6:7:43:42:1244833,4.42,0.44,-143.03,0.16,-0.07,0.99,1.0,1.04
6:7:43:42:1245070,4.36,0.39,-143.08,0.07,-0.07,0.91,0.91,0.99
6:7:43:42:1245072,4.31,0.37,-143.14,-0.04,0.2,0.85,0.87,0.93
6:7:43:42:1245135,4.14,0.36,-143.06,0.02,0.04,1.01,1.02,0.93
6:7:43:42:1245247,4.05,0.26,-142.93,0.11,0.01,0.83,0.84,0.91
6:7:43:43:1245886,4.19,0.98,-142.54,-0.02,0.02,1.02,1.02,0.96
6:7:43:43:1245902,3.98,1.01,-142.49,-0.01,0.04,0.86,0.86,0.91
6:7:43:43:1245919,3.76,1.0,-142.55,-0.06,0.08,1.06,1.06,0.98
6:7:43:43:1246064,3.51,1.03,-142.49,0.07,0.1,1.12,1.12,1.02
6:7:43:43:1246142,3.48,1.01,-142.52,-0.06,-0.0,0.89,0.89,1.02
6:7:43:43:1246208,3.4,0.87,-142.51,-0.21,0.33,1.12,1.19,1.07
6:7:43:44:1246728,4.05,0.36,-142.89,0.12,0.03,0.86,0.86,0.98
6:7:43:44:1246825,4.32,0.42,-143.01,0.14,-0.04,0.96,0.97,1.01
6:7:43:44:1246936,4.54,0.48,-143.17,-0.14,0.29,1.01,1.06,0.97
6:7:43:44:1247063,4.57,0.46,-143.29,0.06,-0.06,0.98,0.99,1.01
6:7:43:44:1247142,4.59,0.56,-143.27,0.14,-0.12,1.03,1.04,1.03
6:7:43:44:1247209,4.51,0.74,-143.3,-0.06,0.1,0.95,0.96,1.0
6:7:43:45:1247628,4.04,1.25,-143.58,0.16,-0.05,1.04,1.05,1.02
6:7:43:45:1247783,3.98,1.35,-143.55,-0.17,0.15,1.1,1.13,1.04
6:7:43:45:1247943,4.15,1.34,-143.48,-0.02,0.01,1.09,1.09,1.09
6:7:43:45:1247992,4.15,1.36,-143.47,0.02,-0.04,0.92,0.92,1.04
6:7:43:45:1248167,4.22,1.29,-143.44,-0.04,-0.04,0.95,0.95,0.99
6:7:43:45:1248183,4.18,1.28,-143.45,-0.01,0.08,0.95,0.95,0.94
6:7:43:45:1248231,4.26,1.31,-143.4,0.01,-0.06,1.24,1.24,1.05
6:7:43:46:1248776,4.49,1.42,-143.79,-0.13,0.15,1.14,1.15,1.12
6:7:43:46:1248801,4.52,1.32,-143.88,-0.0,0.07,1.17,1.17,1.19
6:7:43:46:1248834,4.45,1.04,-144.04,0.01,0.08,1.22,1.22,1.18
6:7:43:46:1248931,4.14,0.91,-144.11,0.1,0.15,1.05,1.07,1.15
6:7:43:46:1249011,3.86,0.79,-144.07,0.19,-0.12,1.13,1.15,1.14
6:7:43:46:1249186,3.56,0.84,-143.9,-0.06,0.05,1.04,1.04,1.08
6:7:43:46:1249234,3.31,0.83,-143.79,0.04,0.2,0.97,0.99,1.06
6:7:43:47:1249773,3.17,1.09,-143.29,0.09,-0.01,1.19,1.19,1.07
6:7:43:47:1249803,3.26,1.28,-143.14,0.04,0.11,0.94,0.95,1.04
6:7:43:47:1250251,3.47,1.3,-143.05,0.02,0.03,1.15,1.15,1.1
6:7:43:47:1250266,3.52,1.32,-143.05,0.06,0.1,0.97,0.98,1.03
6:7:43:47:1250283,3.33,1.54,-142.91,0.11,-0.01,1.2,1.2,1.11
6:7:43:47:1250394,3.18,1.62,-142.76,-0.03,0.28,0.98,1.02,1.07
6:7:43:47:1250418,2.81,1.75,-142.65,0.01,0.01,1.03,1.03,1.08
6:7:43:48:1250602,2.89,1.68,-142.29,0.11,0.05,0.87,0.88,0.97
6:7:43:48:1250745,2.91,1.79,-142.21,0.04,0.01,1.13,1.13,1.01
6:7:43:48:1250858,2.92,1.71,-142.2,-0.12,0.09,1.05,1.06,1.02
6:7:43:48:1250955,3.06,1.73,-142.2,0.0,-0.03,1.0,1.0,1.06
6:7:43:48:1251049,3.01,1.66,-142.2,0.05,0.07,1.18,1.18,1.08
6:7:43:48:1251098,3.12,1.61,-142.18,-0.02,0.1,1.03,1.03,1.07
6:7:43:48:1251226,3.16,1.58,-142.19,0.01,0.03,1.08,1.08,1.1
6:7:43:49:1251792,2.5,1.09,-142.2,0.24,-0.07,0.97,1.0,1.04
6:7:43:49:1251794,2.56,1.02,-142.25,-0.01,0.16,0.97,0.98,1.02
6:7:43:49:1251936,2.42,1.18,-142.17,0.02,0.03,1.09,1.09,1.03
6:7:43:49:1251968,2.48,1.19,-142.13,-0.12,0.14,1.2,1.22,1.1
6:7:43:49:1252017,2.46,1.23,-142.12,-0.01,0.01,0.9,0.9,1.07
6:7:43:49:1252144,2.59,1.3,-142.09,0.08,-0.15,0.96,0.97,1.03
6:7:43:49:1252226,2.6,1.24,-142.12,-0.09,0.15,1.05,1.07,0.98
6:7:43:50:1252681,2.49,0.6,-141.96,0.05,-0.04,0.97,0.97,1.0
6:7:43:50:1252745,2.32,0.48,-142.21,-0.04,0.04,0.98,0.98,1.01
6:7:43:50:1252809,2.17,0.42,-142.26,-0.01,-0.03,1.04,1.04,1.0
6:7:43:50:1252922,2.35,0.49,-142.32,-0.11,0.08,1.1,1.11,1.04
6:7:43:50:1253001,2.56,0.61,-142.33,-0.02,0.1,0.95,0.95,1.03
6:7:43:50:1253161,2.69,0.7,-142.44,0.09,0.22,1.05,1.08,1.05
6:7:43:50:1253225,2.73,0.63,-142.65,-0.08,-0.05,0.96,0.97,1.0
6:7:43:51:1253664,2.34,0.45,-143.0,-0.11,0.16,1.15,1.16,1.07
6:7:43:51:1253793,2.21,0.62,-143.07,-0.06,-0.02,0.95,0.95,1.03
6:7:43:51:1254138,2.01,0.69,-143.1,0.01,0.17,0.94,0.95,1.02
6:7:43:51:1254140,1.74,0.75,-143.11,0.02,-0.08,0.97,0.97,0.96
6:7:43:51:1254141,1.62,0.68,-143.11,0.06,0.17,0.78,0.8,0.91
6:7:43:51:1254157,1.62,0.53,-143.19,0.13,-0.17,1.13,1.15,0.97
6:7:43:51:1254266,1.49,0.43,-143.22,-0.13,0.15,1.01,1.03,0.99
6:7:43:52:1254735,1.77,0.31,-143.25,-0.01,0.18,1.02,1.03,1.07
6:7:43:52:1254815,1.66,0.11,-143.43,-0.01,-0.02,0.94,0.94,1.0
6:7:43:52:1254991,1.49,0.23,-143.56,-0.12,0.14,1.03,1.04,1.01
6:7:43:52:1255007,1.51,0.26,-143.6,-0.07,-0.03,0.9,0.9,0.96
6:7:43:52:1255135,1.53,0.24,-143.62,0.07,-0.1,0.93,0.94,0.96
6:7:43:52:1255247,1.81,0.13,-143.61,0.01,0.11,1.06,1.06,0.97
6:7:43:53:1255739,2.91,0.2,-143.87,0.05,-0.16,0.79,0.81,0.94
6:7:43:53:1255818,3.01,0.64,-143.77,0.1,-0.13,0.76,0.78,0.88
6:7:43:53:1256457,3.16,1.02,-143.61,0.14,-0.08,0.71,0.73,0.77
6:7:43:54:1256527,3.28,1.42,-143.47,-0.05,0.03,0.7,0.71,0.74
6:7:43:54:1256529,3.31,1.81,-143.34,0.05,0.05,0.8,0.8,0.75
6:7:43:54:1256542,3.25,2.13,-143.24,0.09,-0.04,0.69,0.7,0.74
6:7:43:54:1256704,3.65,2.81,-142.91,-0.07,0.08,0.76,0.77,0.76
6:7:43:54:1256732,3.98,2.89,-142.95,-0.06,-0.02,0.7,0.71,0.73
6:7:43:54:1256827,4.23,2.86,-142.94,0.07,-0.02,0.79,0.79,0.76
6:7:43:54:1256909,4.49,2.85,-142.89,-0.05,0.25,0.91,0.95,0.82
6:7:43:54:1257005,4.72,2.82,-142.88,0.07,0.04,0.64,0.65,0.79
6:7:43:54:1257133,4.82,2.83,-142.83,-0.06,0.02,0.81,0.82,0.8
6:7:43:54:1257213,5.1,2.72,-142.89,-0.02,0.08,1.0,1.0,0.82
6:7:43:55:1257741,5.72,1.63,-143.26,0.08,0.05,0.88,0.88,0.9
6:7:43:55:1257821,5.39,1.65,-143.05,0.0,0.1,1.04,1.04,0.98
6:7:43:55:1257948,5.07,1.94,-142.85,0.14,-0.01,1.04,1.05,0.99
6:7:43:55:1258150,4.76,1.91,-142.61,0.01,0.05,0.97,0.97,1.02
6:7:43:55:1258153,4.59,1.75,-142.35,0.08,0.0,1.13,1.14,1.05
6:7:43:55:1258246,4.43,1.81,-142.22,0.14,-0.05,0.91,0.92,1.01
6:7:43:56:1258697,4.43,1.73,-141.92,0.23,-0.18,0.93,0.97,1.01
6:7:43:56:1258712,4.29,1.98,-142.03,-0.09,0.02,1.05,1.05,0.98
6:7:43:56:1258811,4.38,2.04,-142.11,0.11,0.06,1.03,1.04,1.02
